_id,ltable_id,rtable_id,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,id_id_exm,id_id_anm,id_id_lev_dist,id_id_lev_sim,name_name_jac_qgm_3_qgm_3,name_name_cos_dlm_dc0_dlm_dc0,name_name_mel,name_name_lev_dist,name_name_lev_sim,price_price_lev_dist,price_price_lev_sim,price_price_jar,price_price_jwn,price_price_exm,price_price_jac_qgm_3_qgm_3,label
5370,344,17,linksys wireless-g broadband router wrt54gl,linksys wireless-g broadband router wrt54gl all-in-one internet-sharing router 4-port switch push button setup feature tkip and aes encryption wireless mac address filtering powerful spi firewall 54mbps wireless-g ( 802.11 g ) access point,79.0,linksys wireless-g range expander wireless bridge wre54g,54mbps,None,0,0.04941860465116277,3.0,0.0,0.35714285714285715,0.33806170189140655,0.8609926104545593,26.0,0.5357142857142857,4.0,0.0,0.0,0.0,0,0.0,0
5371,148,358,nikon 55-200mm zoom-nikkor lens accessory 2156,nikon 55-200mm zoom-nikkor lens accessory 2156 3.6 x zoom 55 200mm silent wave motor two ed glass elements focus mode switch,199.0,nikon 55-200mm f/4 -5.6 g ed if af-s dx vr zoom telephoto nikkor lens niko_216687518,None,189.95,0,0.4134078212290503,2.0,0.33333333333333337,0.2647058823529412,0.31622776601683794,0.82070392370224,53.0,0.36904761904761907,3.0,0.5,0.7388888597488403,0.7649999856948853,0,0.07142857142857142,0
5372,520,535,nikon coolpix s550 10 megapixel black digital camera coolpixs550gb,nikon coolpix s550 10 megapixel black digital camera coolpixs550gb 10.0 megapixels 5x optical zoom nikkor glass lens electronic vr image stabilization bright 2.5 ' high resolution lcd in-camera red-eye fix face-priority af d-lighting graphite black finish,None,nikon coolpix s550 digital camera plum 26110,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,None,0,0.9719626168224299,2.0,0.33333333333333337,0.4583333333333333,0.629940788348712,0.853030264377594,31.0,0.5303030303030303,0.0,1.0,1.0,1.0,1,1.0,0
5373,489,880,canon black 8.0 megapixel powershot digital camera a590is,canon black 8.0 megapixel powershot digital camera a590is 8.0 megapixels 4x optical zoom optical image stabilizer large bright 2.5 ' lcd 19 shooting modes red-eye correction isaps technology face detection technology motion detection technology black finish,None,sony cyber-shot dsc-w150 digital camera black dscw150/b,8.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd,129.99,0,0.5556818181818182,2.0,0.33333333333333337,0.25842696629213485,0.40089186286863654,0.629805862903595,43.0,0.24561403508771928,6.0,0.0,0.0,0.0,0,0.0,0
5374,293,34,panasonic white integrated telephone system kxts600w,panasonic white integrated telephone system kxts600w speakerphone one-touch dialer 3-line lcd data port wall mountable white finish,None,panasonic kx-ts108w corded phone,1 x phone line ( s ) white,None,0,0.11604095563139927,3.0,0.0,0.2054794520547945,0.20412414523193154,0.7800376415252686,33.0,0.3653846153846154,0.0,1.0,1.0,1.0,1,1.0,0
5375,577,736,canon silver 10 megapixel powershot digital camera sd890is,canon silver 10 megapixel powershot digital camera sd890is 10.0 megapixel 5x optical zoom optical image stabilizer 2.5 ' purecolor lcd face detection technology motion detection technology digic iii image processor red-eye correction silver finish,None,canon eos rebel xsi digital slr camera silver 2757b001,12.2 megapixel 3 ' active matrix tft color lcd,None,0,0.7839673913043479,3.0,0.0,0.30337078651685395,0.4714045207910316,0.8194307684898376,39.0,0.3275862068965517,0.0,1.0,1.0,1.0,1,1.0,0
5376,650,663,samsung 40 ' series 7 lcd black flat panel hdtv ln40a750,"samsung 40 ' series 7 lcd black flat panel hdtv ln40a750 touch of color design full 1080p high definition resolution 16:9 widescreen aspect ratio 50,000:1 dynamic contrast ratio 4ms response time srs trusurround xt audio built-in digital tuner ( atsc/clear qam ) picture-in-picture 4 hdmi connections ( 3 rear/1 side ) black with red accent finish",None,samsung 4 series ln37a450 37 ' lcd tv,"samsung ln37a450 37 ' widescreen 720p lcd hdtv 10,000:1 dynamic contrast ratio 6ms response time piano black",796.82,0,0.9803921568627451,2.0,0.33333333333333337,0.2597402597402597,0.42640143271122083,0.8295688629150391,33.0,0.4107142857142857,6.0,0.0,0.0,0.0,0,0.0,0
5377,771,692,sony black 5.1 channel home theater system htddwg700,sony black 5.1 channel home theater system htddwg700 5.1 channel 900 watts power portable audio enhancer with front audio input ipod cradle digital cinema auto calibration bravia sync digital media port black finish,199.0,samsung htz410t home theater system htz410t,samsung ht-z410t 5 disc home theater surround sound system with hdmi and divx playback,279.0,0,0.8975356679636836,3.0,0.0,0.30985915492957744,0.4743416490252569,0.662379264831543,25.0,0.5192307692307692,2.0,0.6,0.7333333492279053,0.7333333492279053,0,0.2727272727272727,0
5378,942,760,sony bravia theater black micro system davis50b,sony bravia theater black micro system davis50b 5.1-channel surround sound golf ball-sized speakers compact design s-air digital wireless capability hdmi connectivity bravia sync digital cinema sound ( dcs ) technology s-master digital amplifier portable audio enhancer black finish,None,sony bravia dav-hdx275 home theater system,", 5.1 speakers 5 disc ( s ) progressive scan 1000w rms dolby pro logic ii",None,0,0.8067940552016986,3.0,0.0,0.3939393939393939,0.6172133998483676,0.8385511636734009,29.0,0.3829787234042553,0.0,1.0,1.0,1.0,1,1.0,0
5379,64,307,sanus 15 ' 40 ' flat panel tv silver wall mount vm400s,sanus 15 ' 40 ' flat panel tv silver wall mount vm400s virtual axis tilt adjustment system hinged arm extend from 3.5 ' to 20 ' durable powder coated silver finish,219.99,sanus lrf118-b1 full motion wall tv mount,130 lb black,None,0,0.20846905537459282,3.0,0.0,0.23076923076923078,0.4558423058385518,0.7950665950775146,35.0,0.35185185185185186,6.0,0.0,0.0,0.0,0,0.0,0
5380,885,844,sony alpha digital slr black camera body dslra350,sony alpha digital slr black camera body dslra350 14.2 megapixels tiltable 2.7 ' clear photo lcd plus screen continuous shooting while viewing smart teleconverter 2x zoom expanded iso sensitivity super steadyshot in-camera image stabilization bionz image processor dynamic range optimizer anti-dust technology auto pop-up flash eye-start autofocus system 9-point center cross af sensor black finish,None,sony cyber-shot dsc-w150 digital camera silver dscw150,8.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd,129.99,0,0.9536723163841808,2.0,0.33333333333333337,0.25925925925925924,0.40089186286863654,0.7969387769699097,34.0,0.37037037037037035,6.0,0.0,0.0,0.0,0,0.0,0
5381,87,297,sanus 32 ' 84 ' flat panel tv black tilting wall mount vmpl3b,sanus 32 ' 84 ' flat panel tv black tilting wall mount vmpl3b virtual axis tilt adjustment system supports up to 280 lbs . fits most large flat panel lcd tvs easy to install black finish,None,sanus flat panel ceiling mount sc1a-b1,25 lb,None,0,0.29292929292929293,2.0,0.33333333333333337,0.2911392405063291,0.47140452079103173,0.7983390688896179,31.0,0.4918032786885246,0.0,1.0,1.0,1.0,1,1.0,0
5382,901,844,canon powershot silver digital camera sx110is,canon powershot sx110 is silver digital camera sx110is 9.0 megapixel 10x optical zoom lens with optical image stabilizer technology 3.0 ' lcd display digic iii image processor face detection motion detection 20 shooting modes including 8 special scene modes red-eye correction automatic iso settings print-share button power by aa batteries for convenient silver finish,None,sony cyber-shot dsc-w150 digital camera silver dscw150,8.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd,129.99,0,0.9367369589345172,3.0,0.0,0.33783783783783783,0.4629100498862757,0.7176638245582581,27.0,0.5,6.0,0.0,0.0,0.0,0,0.0,0
5383,1009,583,canon black bp-808 camcorder battery pack 2740b002,"canon black bp-808 camcorder battery pack 2740b002 compatible with dual flash memory , flash memory and hard disk drive camcorders black finish",None,canon bp-808 lithium ion camcorder battery pack 2740b002,lithium ion ( li-ion ) photo battery,51.84,0,0.5777998017839445,4.0,0.0,0.7258064516129032,0.8017837257372731,0.874372661113739,16.0,0.7142857142857143,5.0,0.0,0.0,0.0,0,0.0,1
5384,414,741,pioneer single din cd receiver dehp3000ib,pioneer single din cd receiver dehp3000ib 7-way rotary commander built-in aux input detachable face security sirius game alert and game zone passenger control mode link search random key,None,pioneer deh-p3000ib car audio player,"cd-rw cd-text , mp3 , wma , wav , aac 4 200w fm , am",92.72,0,0.5587044534412955,2.0,0.33333333333333337,0.25,0.18257418583505536,0.7840847373008728,28.0,0.31707317073170727,5.0,0.0,0.0,0.0,0,0.0,1
5385,370,475,nikon d300 digital slr digital camera d300body,"nikon d300 digital slr digital camera d300body 12.3 megapixel dx-format cmos sensor 3 ' super density 920,000-dot vga color monitor continuous shooting up to 6 frames per second fast accurate 51-point autofocus with 3d focus tracking scene recognition system ( srs ) dynamic integrated dust reduction system two liveview shooting modes picture control settings rugged magnesium-alloy construction black finish body only",None,nikon d300 digital slr camera 25432,12.3 megapixel 3 ' active matrix tft color lcd,1521.09,0,0.7789473684210526,2.0,0.33333333333333337,0.6304347826086957,0.8333333333333335,0.8925706148147583,16.0,0.6521739130434783,7.0,0.0,0.0,0.0,0,0.0,1
5386,516,923,toshiba white 19 ' lcd hdtv dvd combo 19lv506,toshiba white 19 ' lcd hdtv dvd combination 19lv506 19 ' diagonal widescreen tft lcd display built-in slot loading dvd player built-in atsc/ntsc/qam digital tuner official divx certified pc input jpeg viewer white finish,None,toshiba 22lv506 22 ' tv/dvd combo,"21.9 ' lcd active matrix atsc , ntsc 16:9 1680 x 1050 - hdtv dvd-r , dvd-rw , cd-r , cd-rw 720p",None,0,0.5590465872156013,3.0,0.0,0.3114754098360656,0.4082482904638631,0.7986262440681458,24.0,0.4666666666666667,0.0,1.0,1.0,1.0,1,1.0,0
5387,495,511,sony cyber-shot black digital camera dsch10b,sony dsch10 cyber-shot black digital camera dsch10b 8.1 megapixels 3.0 ' lcd display carl zeiss 10x optical zoom lens 31 mb internal memory versatile flash advanced sports mode 9-point auto focus high sensitivity mode burst mode face detection in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility stamina battery power beginner-friendly function guide black finish,None,canon fs100 digital camera 2699b001,canon fs100 flash memory camcorder,299.95,0,0.9686888454011742,3.0,0.0,0.2028985507246377,0.3651483716701107,0.6141558289527893,25.0,0.43181818181818177,6.0,0.0,0.0,0.0,0,0.0,0
5388,964,551,canon pixma photo all-in-one printer mp480,"canon pixma photo all-in-one printer mp480 high performance printer , copier and scanner 1.8 ' tft display maximum 2400 x 4800 color dpi smart scanning quick start built-in media card slot energy star qualified",99.0,canon pixma mx850 multifunction photo printer 2436b002,canon pixma mx850 office all-in-one printer,None,0,0.5715767634854771,3.0,0.0,0.32432432432432434,0.6172133998483676,0.843650758266449,26.0,0.5185185185185186,4.0,0.0,0.0,0.0,0,0.0,0
5389,979,1057,denon black blu-ray disc dvd-cd player dvd1800bd,denon black blu-ray disc dvd-cd player dvd1800bd 1080p high resolution via hdmi dolby truehd dolby digital plus dts-hd master audio digital noise reduction remote control black finish,None,denon dvd-1800bd blu-ray disc player,"bd-r , dvd-r , cd-r , secure digital ( sd ) bd video , dvd video , wma , mp3 , divx 6 , jpg playback progressive scan",499.0,0,0.9262062440870388,4.0,0.0,0.5454545454545454,0.6761234037828131,0.8423610925674438,27.0,0.4375,5.0,0.0,0.0,0.0,0,0.0,1
5390,825,475,nikon d700 digital slr digital camera d700body,"nikon d700 digital slr digital camera d700body 12.1 megapixels fx-format cmos sensor continuous shooting up to 5 frames per second 3 ' super-density 920,000-dot vga color monitor two live view shooting modes rugged magnesium-alloy construction 51-point af with 3d focus tracking dynamic integrated dust reduction system 1,005-pixel 3d color matrix metering ii scene recognition system black finish body only",None,nikon d300 digital slr camera 25432,12.3 megapixel 3 ' active matrix tft color lcd,1521.09,0,0.5757575757575757,2.0,0.33333333333333337,0.5306122448979592,0.6666666666666667,0.8711115717887878,17.0,0.6304347826086957,7.0,0.0,0.0,0.0,0,0.0,0
5391,675,1076,sony 26 ' bravia m-series black lcd flat panel hdtv kdl26m4000,"sony 26 ' bravia m-series black lcd flat panel hdtv kdl26m4000 1366 x 768p resolution advanced contrast enhancer circuit ( ace ) bravia engine fully digital video processor atsc/ntsc tuner with qam 9,000:1 dynamic contrast ratio 3d comb filter black finish",None,sony bravia xbr series kdl-46xbr6 46 ' lcd tv kdl46xbr6,"46 ' active matrix tft atsc , ntsc 16:9 1920 x 1080 dolby , surround hdtv 480i , 480p , 720p , 1080i , 1080p",1977.72,0,0.6273234200743494,3.0,0.25,0.2808988764044944,0.38138503569823695,0.8120206594467163,35.0,0.4354838709677419,7.0,0.0,0.0,0.0,0,0.0,0
5392,93,98,canon cyan photo ink cartridge cyan cli8pc,canon cyan photo ink cartridge cli8pc compatible with the pixma ip6600d printer,16.0,canon cli-8pm photo magenta ink cartridge 0625b002,photo magenta,13.99,0,0.9489795918367347,1.0,0.5,0.421875,0.6172133998483676,0.8164156079292297,25.0,0.5,3.0,0.4,0.6333333253860474,0.6700000166893005,0,0.08333333333333333,0
5393,964,409,canon pixma photo all-in-one printer mp480,"canon pixma photo all-in-one printer mp480 high performance printer , copier and scanner 1.8 ' tft display maximum 2400 x 4800 color dpi smart scanning quick start built-in media card slot energy star qualified",99.0,canon pixma mx700 multifunction photo printer 2186b002,canon pixma mx700 office all-in-one printer,None,0,0.4242738589211619,3.0,0.0,0.32432432432432434,0.6172133998483676,0.8391534090042114,26.0,0.5185185185185186,4.0,0.0,0.0,0.0,0,0.0,0
5394,249,320,weber 3758301 blue genesis ep-320 lp gas grill 3758301,"weber 3758301 blue genesis ep-320 lp gas grill 3758301 3 seamless stainless steel burners 42,000 btu-per-hour input crossover ignition system stainless steel flavorizer bars and grates cast aluminum end caps centermounted thermometer blue finish liquid propane model ( lp tank not included ) assembly required",749.0,weber genesis series 3770001 60 ' freestanding gas grill,None,None,0,0.778125,3.0,0.0,0.27058823529411763,0.4714045207910316,0.7935041785240173,43.0,0.2321428571428571,5.0,0.0,0.0,0.0,0,0.0,0
5395,509,192,toshiba black 9-inch lcd widescreen portable dvd player sdp91s,toshiba black portable dvd player sdp91s 9 ' widescreen tft lcd display up to 5 hour lithium battery life official divx certified switchable audio/video input and output swivel and flip type screen black finish,None,toshiba lithium ion portable dvd player battery medb05lx,lithium ion ( li-ion ) 7.4 v dc portable dvd player battery,149.99,0,0.3772102161100196,3.0,0.0,0.2978723404255319,0.4714045207910316,0.8178625106811523,36.0,0.4193548387096774,6.0,0.0,0.0,0.0,0,0.0,0
5396,462,484,linksys wireless-g ethernet bridge wet54g,"linksys wireless-g ethernet bridge wet54g converts wired-ethernet devices to wireless-g network connectivity for windows , macintosh , linux , playstation consoles , xbox consoles , or anything with an ethernet port plug and play , no driver installation require",89.0,linksys wireless-g internet video camera wvc54gca,"cmos wireless wi-fi , wireless wi-fi , cable , cable",None,0,0.9545454545454546,2.0,0.33333333333333337,0.34285714285714286,0.3651483716701107,0.8836596608161926,17.0,0.653061224489796,4.0,0.0,0.0,0.0,0,0.0,0
5397,94,98,canon magenta photo ink cartridge magenta cli8pm,canon magenta photo ink cartridge cli8pm compatible with the pixma ip6600d printer,16.0,canon cli-8pm photo magenta ink cartridge 0625b002,photo magenta,13.99,0,0.9591836734693877,1.0,0.5,0.5573770491803278,0.7715167498104595,0.8313859701156616,29.0,0.42000000000000004,3.0,0.4,0.6333333253860474,0.6700000166893005,0,0.08333333333333333,1
